../../data/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_03_R1_2015_wav--2.wav;LT;1min 22s ± 0 ns per loop (mean ± std. dev. of 1 run, 1 loop each)
../../data/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_03_R1_2015_wav--2.wav;SLS;2min 33s ± 0 ns per loop (mean ± std. dev. of 1 run, 1 loop each)
