../../data/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_03_R1_2015_wav--2.wav;LT;51min 13s ± 0 ns per loop (mean ± std. dev. of 1 run, 1 loop each)
../../data/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_03_R1_2015_wav--2.wav;SLS;1h 32min 47s ± 0 ns per loop (mean ± std. dev. of 1 run, 1 loop each)
